Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-07-24 12:00:00,34.664591836734694,35.55530612244899,4.643877551020407,6.043877551020413,6.2785714285714285,59.048163265306094,1.4276690816326534,127.80744897959177,1.4181429999999997,100153.3142857143,1.202,3.8139999999999996,4.916,37.66,13.179,7.445,5.733,1000.0,25.643,53.019
2020-07-24 13:00:00,33.46399999999999,37.77783333333333,4.461666666666669,5.85,6.111666666666665,58.512166666666666,1.4275557166666664,113.29466666666666,1.4181198499999998,100119.44333333337,1.044,3.69,5.14,39.527,14.0,8.109,5.898,1000.0,26.26,51.532
2020-07-24 14:00:00,34.213166666666666,35.08500000000001,3.568333333333334,4.72,4.946666666666667,57.78566666666666,1.42765025,110.1206666666667,1.4182324999999996,100093.11166666666,0.65,2.398,3.048,37.224000000000004,10.887,5.803999999999999,5.083,999.9689999999999,26.967,47.091
2020-07-24 15:00:00,35.59033333333333,31.013166666666656,2.566666666666666,3.4500000000000015,3.656666666666667,57.93550000000001,1.42779085,119.82299999999996,1.4183149333333331,100031.20500000002,0.633,2.186,2.819,38.805,8.901,4.459,4.441,999.502,27.519000000000002,42.935
2020-07-24 16:00:00,35.58149999999998,30.64999999999999,2.5499999999999994,3.441666666666667,3.571666666666666,58.95866666666667,1.4277669499999999,129.42716666666664,1.41823655,99988.82166666664,0.8290000000000001,2.71,3.536,39.058,8.625,4.154,4.468999999999999,999.081,27.531999999999996,42.663000000000004
2020-07-24 17:00:00,35.01149999999999,30.77633333333333,2.533333333333334,3.353333333333332,3.488333333333333,59.00416666666667,1.427706533333333,121.30616666666666,1.4182356999999997,99957.15833333334,0.591,2.25,2.841,38.814,8.686,4.302,4.386,998.7360000000001,27.035,43.418
2020-07-24 18:00:00,32.702333333333335,33.783166666666666,2.5283333333333338,3.371666666666667,3.5299999999999994,58.41599999999999,1.4274820500000003,109.9845,1.418065933333334,99930.21500000004,0.919,3.752,4.973,35.843,8.246,3.985,4.263,998.3969999999999,26.634,44.153999999999996
2020-07-24 19:00:00,29.702666666666676,38.56116666666666,2.6749999999999994,3.6249999999999982,3.7916666666666687,56.057500000000005,1.4272388000000003,95.90766666666666,1.4178684500000003,99911.97000000006,0.865,4.9510000000000005,5.66,33.157,8.341000000000001,4.065,4.275,998.0939999999999,25.318,47.503
2020-07-24 20:00:00,28.196999999999992,40.08316666666666,7.163333333333332,8.681666666666667,9.035,53.607666666666674,1.4271461333333337,81.23233333333334,1.4178328333333332,99922.15499999998,0.51,5.018,5.858,31.548000000000002,8.314,3.8489999999999998,4.4639999999999995,998.1160000000001,24.197,48.898
2020-07-24 21:00:00,26.727166666666673,43.71516666666666,11.751666666666665,14.599999999999996,15.333333333333332,49.682,1.4271012166666666,80.44466666666669,1.4177126166666665,99975.39666666664,0.258,8.238999999999999,8.497,27.385,10.668,5.915,4.754,998.6,23.087,52.031000000000006
